condition,time_ms,V_h_mV,V_d_mV,V_s_mV,g_syn_nS
low,65.15,-69.6216635627056,-69.62166382207495,-69.64988672834433,5.84607906568975e-07
low,65.16000000000001,-69.62177055562377,-69.62177081475612,-69.64998270917627,5.826624577630947e-07
low,65.17,-69.62187751527048,-69.62187777416645,-69.65007866547838,5.807234829905194e-07
low,65.18,-69.62198444166134,-69.62198470032153,-69.65017459725364,5.787909607070631e-07
low,65.19000000000001,-69.62209133481201,-69.62209159323702,-69.65027050450516,5.768648694402326e-07
low,65.2,-69.62219819473802,-69.62219845292843,-69.65036638723596,5.749451877890005e-07
low,65.21000000000001,-69.62230502145495,-69.62230527941138,-69.6504622454491,5.73031894423548e-07
low,65.22,-69.62241181497839,-69.62241207270142,-69.65055807914767,5.7112496808504e-07
low,65.23,-69.62251857532384,-69.62251883281408,-69.65065388833474,5.692243875853843e-07
low,65.24000000000001,-69.62262530250686,-69.62262555976488,-69.65074967301338,5.673301318070047e-07
low,65.25,-69.62273199654294,-69.62273225356934,-69.65084543318667,5.654421797025928e-07
low,65.26,-69.62283865744756,-69.62283891424292,-69.65094116885768,5.635605102948839e-07
low,65.27000000000001,-69.62294528523623,-69.62294554180114,-69.65103688002957,5.616851026764178e-07
low,65.28,-69.6230518799244,-69.62305213625945,-69.65113256670537,5.598159360093183e-07
low,65.29,-69.62315844152752,-69.62315869763326,-69.65122822888823,5.579529895250453e-07
low,65.30000000000001,-69.623264970061,-69.62326522593806,-69.65132386658124,5.560962425241719e-07
low,65.31,-69.6233714655403,-69.62337172118922,-69.65141947978752,5.542456743761608e-07
low,65.32000000000001,-69.6234779279808,-69.62347818340216,-69.65151506851021,5.524012645191226e-07
low,65.33,-69.6235843573979,-69.62358461259227,-69.65161063275242,5.505629924595954e-07
low,65.34,-69.62369075380694,-69.6236910087749,-69.65170617251731,5.487308377723126e-07
low,65.35000000000001,-69.6237971172233,-69.62379737196542,-69.65180168780802,5.469047800999865e-07
low,65.36,-69.62390344766231,-69.62390370217915,-69.65189717862766,5.45084799153066e-07
low,65.37,-69.6240097451393,-69.62400999943142,-69.65199264497942,5.432708747095199e-07
low,65.38000000000001,-69.62411600966956,-69.62411626373756,-69.65208808686643,5.414629866146172e-07
low,65.39,-69.62422224126844,-69.62422249511283,-69.65218350429188,5.396611147806919e-07
low,65.4,-69.62432843995117,-69.62432869357256,-69.65227889725892,5.378652391869272e-07
low,65.41000000000001,-69.62443460573301,-69.62443485913195,-69.65237426577073,5.36075339879129e-07
low,65.42,-69.62454073862925,-69.62454099180627,-69.65246960983049,5.34291396969514e-07
low,65.43,-69.6246468386551,-69.62464709161077,-69.6525649294414,5.325133906364731e-07
low,65.44000000000001,-69.62475290582579,-69.62475315856067,-69.65266022460665,5.307413011243605e-07
low,65.45,-69.62485894015649,-69.62485919267112,-69.6527554953294,5.289751087432779e-07
low,65.46000000000001,-69.62496494166243,-69.62496519395737,-69.6528507416129,5.272147938688462e-07
low,65.47,-69.62507091035874,-69.62507116243455,-69.65294596346034,5.254603369419922e-07
low,65.48,-69.62517684626064,-69.62517709811785,-69.6530411608749,5.237117184687297e-07
low,65.49000000000001,-69.62528274938322,-69.62528300102237,-69.65313633385986,5.21968919019952e-07
low,65.5,-69.62538861974166,-69.6253888711633,-69.6532314824184,5.202319192312004e-07
low,65.51,-69.62549445735102,-69.62549470855569,-69.65332660655378,5.185006998024589e-07
low,65.52000000000001,-69.62560026222643,-69.62560051321469,-69.65342170626921,5.167752414979366e-07
low,65.53,-69.625706034383,-69.62570628515536,-69.65351678156794,5.150555251458606e-07
low,65.54,-69.62581177383574,-69.62581202439274,-69.65361183245322,5.133415316382519e-07
low,65.55000000000001,-69.62591748059975,-69.62591773094192,-69.6537068589283,5.116332419307176e-07
low,65.56,-69.62602315469005,-69.62602340481794,-69.65380186099642,5.09930637042249e-07
low,65.57000000000001,-69.62612879612168,-69.62612904603581,-69.65389683866087,5.082336980549937e-07
low,65.58,-69.6262344049096,-69.62623465461051,-69.6539917919249,5.065424061140567e-07
low,65.59,-69.62633998106887,-69.62634023055708,-69.6540867207918,5.048567424272853e-07
low,65.60000000000001,-69.62644552461443,-69.62644577389048,-69.65418162526483,5.031766882650706e-07
low,65.61,-69.62655103556129,-69.62655128462568,-69.65427650534727,5.015022249601247e-07
low,65.62,-69.62665651392435,-69.62665676277761,-69.65437136104242,4.998333339072802e-07
low,65.63000000000001,-69.62676195971858,-69.62676220836124,-69.6544661923536,4.981699965632903e-07
low,65.64,-69.62686737295888,-69.62686762139145,-69.65456099928404,4.965121944466094e-07
low,65.65,-69.62697275366018,-69.6269730018832,-69.65465578183714,4.948599091371972e-07
low,65.66000000000001,-69.62707810183738,-69.62707834985133,-69.65475054001612,4.932131222763085e-07
low,65.67,-69.62718341750534,-69.62718366531075,-69.65484527382436,4.915718155662995e-07
low,65.68,-69.62728870067892,-69.6272889482763,-69.65493998326515,4.899359707704097e-07
low,65.69000000000001,-69.62739395137298,-69.62739419876284,-69.65503466834181,4.883055697125672e-07
low,65.7,-69.62749916960234,-69.62749941678521,-69.6551293290577,4.866805942771916e-07
low,65.71000000000001,-69.62760435538183,-69.6276046023582,-69.65522396541613,4.850610264089816e-07
low,65.72,-69.62770950872627,-69.62770975549665,-69.65531857742045,4.834468481127219e-07
low,65.73,-69.62781462965043,-69.62781487621533,-69.65541316507398,4.818380414530791e-07
low,65.74000000000001,-69.62791971816911,-69.62791996452901,-69.65550772838013,4.802345885544122e-07
low,65.75,-69.62802477429705,-69.62802502045247,-69.65560226734222,4.786364716005588e-07
low,65.76,-69.628129798049,-69.62813004400044,-69.65569678196361,4.770436728346475e-07
low,65.77000000000001,-69.6282347894397,-69.62823503518767,-69.6557912722477,4.7545617455889604e-07
low,65.78,-69.6283397484839,-69.62833999402888,-69.65588573819781,4.738739591344218e-07
low,65.79,-69.62844467519625,-69.62844492053873,-69.65598017981735,4.722970089810353e-07
low,65.80000000000001,-69.62854956959148,-69.62854981473195,-69.65607459710971,4.707253065770497e-07
low,65.81,-69.62865443168427,-69.62865467662324,-69.65616899007824,4.691588344590936e-07
low,65.82000000000001,-69.62875926148928,-69.62875950622723,-69.65626335872639,4.675975752219026e-07
low,65.83,-69.62886405902111,-69.62886430355854,-69.65635770305752,4.6604151151813597e-07
low,65.84,-69.62896882429445,-69.62896906863183,-69.65645202307502,4.644906260581792e-07
low,65.85000000000001,-69.6290735573239,-69.62907380146173,-69.65654631878232,4.629449016099589e-07
low,65.86,-69.62917825812407,-69.62917850206284,-69.65664059018283,4.6140432099874157e-07
low,65.87000000000002,-69.62928292670956,-69.62928317044974,-69.65673483727998,4.598688671069465e-07
low,65.88000000000001,-69.62938756309494,-69.629387806637,-69.65682906007717,4.583385228739641e-07
low,65.89,-69.62949216729477,-69.6294924106392,-69.65692325857783,4.568132712959512e-07
low,65.9,-69.6295967393236,-69.62959698247089,-69.65701743278541,4.552930954256525e-07
low,65.91000000000001,-69.62970127919596,-69.62970152214656,-69.65711158270334,4.537779783722075e-07
low,65.92,-69.62980578692638,-69.62980602968081,-69.65720570833506,4.5226790330097016e-07
low,65.93,-69.62991026252939,-69.62991050508808,-69.657299809684,4.507628534333113e-07
low,65.94,-69.63001470601944,-69.63001494838288,-69.65739388675365,4.492628120464393e-07
low,65.95,-69.63011911741104,-69.6301193595797,-69.65748793954745,4.477677624732096e-07
low,65.96000000000001,-69.63022349671864,-69.63022373869298,-69.65758196806887,4.462776881019498e-07
low,65.97,-69.63032784395672,-69.6303280857372,-69.65767597232137,4.4479257237626025e-07
low,65.98,-69.63043215913969,-69.63043240072679,-69.65776995230841,4.4331239879483823e-07
low,65.99000000000001,-69.63053644228198,-69.63053668367617,-69.65786390803348,4.418371509112986e-07
low,66.0,-69.630640693398,-69.63064093459974,-69.65795783950006,4.403668123339814e-07
low,66.01,-69.63074491250217,-69.63074515351191,-69.65805174671164,4.3890136672577613e-07
low,66.02000000000001,-69.63084909960884,-69.63084934042705,-69.6581456296717,4.3744079780393656e-07
low,66.03,-69.6309532547324,-69.63095349535952,-69.65823948838374,4.3598508933990866e-07
low,66.04,-69.63105737788719,-69.6310576183237,-69.65833332285128,4.345342251591366e-07
low,66.05000000000001,-69.63116146908756,-69.63116170933391,-69.65842713307781,4.330881891408909e-07
low,66.06,-69.63126552834784,-69.63126576840448,-69.65852091906685,4.3164696521809286e-07
low,66.07000000000001,-69.63136955568235,-69.63136979554973,-69.65861468082188,4.3021053737712694e-07
low,66.08,-69.63147355110537,-69.63147379078396,-69.65870841834646,4.2877888965766894e-07
low,66.09,-69.63157751463122,-69.63157775412144,-69.65880213164412,4.273520061525051e-07
low,66.10000000000001,-69.63168144627413,-69.63168168557644,-69.65889582071836,4.2592987100736406e-07
low,66.11,-69.6317853460484,-69.63178558516326,-69.65898948557272,4.245124684207273e-07
low,66.12000000000002,-69.63188921396825,-69.6318894528961,-69.65908312621075,4.2309978264366047e-07
low,66.13000000000001,-69.63199305004792,-69.6319932887892,-69.65917674263599,4.2169179797964545e-07
low,66.14,-69.63209685430164,-69.63209709285678,-69.65927033485198,4.2028849878439017e-07
low,66.15,-69.63220062674361,-69.63220086511305,-69.6593639028623,4.1888986946566744e-07
low,66.16000000000001,-69.63230436738799,-69.63230460557222,-69.65945744667049,4.174958944831351e-07
low,66.17,-69.632408076249,-69.63240831424841,-69.6595509662801,4.161065583481722e-07
low,66.18,-69.63251175334081,-69.63251199115585,-69.65964446169471,4.147218456236941e-07
low,66.19,-69.63261539867752,-69.63261563630863,-69.6597379329179,4.133417409239897e-07
low,66.2,-69.63271901227331,-69.63271924972092,-69.65983137995326,4.1196622891454574e-07
low,66.21000000000001,-69.63282259414231,-69.63282283140684,-69.65992480280433,4.1059529431188586e-07
low,66.22,-69.63292614429861,-69.63292638138051,-69.6600182014747,4.0922892188338704e-07
low,66.23000000000002,-69.6330296627563,-69.633029899656,-69.66011157596799,4.0786709644711784e-07
low,66.24000000000001,-69.63313314952948,-69.63313338624741,-69.66020492628779,4.0650980287167343e-07
low,66.25,-69.63323660463224,-69.63323684116881,-69.66029825243768,4.0515702607599873e-07
low,66.26,-69.63334002807862,-69.63334026443427,-69.66039155442128,4.0380875102922643e-07
low,66.27000000000001,-69.63344341988267,-69.63344365605782,-69.66048483224219,4.024649627505067e-07
low,66.28,-69.63354678005841,-69.63354701605348,-69.66057808590402,4.011256463088492e-07
low,66.29,-69.63365010861988,-69.6336503444353,-69.6606713154104,3.997907868229442e-07
low,66.30000000000001,-69.63375340558102,-69.63375364121721,-69.66076452076494,3.984603694610044e-07
low,66.31,-69.63385667095591,-69.63385690641329,-69.66085770197128,3.9713437944060384e-07
low,66.32000000000001,-69.63395990475847,-69.63396014003746,-69.66095085903304,3.958128020285051e-07
low,66.33,-69.63406310700272,-69.63406334210372,-69.66104399195387,3.94495622540501e-07
low,66.34,-69.63416627770255,-69.634166512626,-69.66113710073739,3.9318282634124825e-07
low,66.35000000000001,-69.63426941687196,-69.63426965161823,-69.66123018538725,3.918743988441132e-07
low,66.36,-69.63437252452479,-69.63437275909436,-69.66132324590711,3.905703255109969e-07
low,66.37000000000002,-69.63447560067503,-69.63447583506827,-69.66141628230062,3.892705918521809e-07
low,66.38000000000001,-69.63457864533656,-69.63457887955387,-69.66150929457142,3.879751834261695e-07
low,66.39,-69.63468165852326,-69.63468189256508,-69.6616022827232,3.86684085839521e-07
low,66.4,-69.63478464024901,-69.63478487411572,-69.6616952467596,3.853972847466934e-07
low,66.41000000000001,-69.63488759052767,-69.6348878242197,-69.6617881866843,3.8411476584988156e-07
low,66.42,-69.63499050937308,-69.63499074289082,-69.66188110250098,3.8283651489886624e-07
low,66.43,-69.6350933967991,-69.63509363014296,-69.66197399421334,3.81562517690844e-07
low,66.44,-69.63519625281954,-69.63519648598991,-69.66206686182502,3.8029276007027724e-07
low,66.45,-69.6352990774482,-69.63529931044549,-69.66215970533975,3.790272279287335e-07
low,66.46000000000001,-69.63540187069887,-69.63540210352349,-69.66225252476119,3.7776590720473417e-07
low,66.47,-69.63550463258538,-69.6355048652377,-69.66234532009305,3.7650878388359037e-07
low,66.48000000000002,-69.63560736312141,-69.63560759560187,-69.66243809133904,3.7525584399725005e-07
low,66.49000000000001,-69.63571006232083,-69.63571029462979,-69.66253083850286,3.740070736241501e-07
low,66.5,-69.63581273019729,-69.63581296233517,-69.66262356158823,3.7276245888904947e-07
low,66.51,-69.63591536676456,-69.63591559873176,-69.66271626059883,3.715219859628825e-07
low,66.52000000000001,-69.63601797203637,-69.63601820383325,-69.66280893553842,3.702856410626028e-07
low,66.53,-69.63612054602642,-69.63612077765337,-69.66290158641068,3.6905341045103453e-07
low,66.54,-69.63622308874837,-69.6362233202058,-69.66299421321938,3.678252804367127e-07
low,66.55000000000001,-69.63632560021593,-69.63632583150424,-69.66308681596823,3.666012373737334e-07
low,66.56,-69.63642808044281,-69.63642831156236,-69.66317939466094,3.6538126766160965e-07
low,66.57000000000001,-69.63653052944261,-69.6365307603938,-69.6632719493013,3.6416535774510794e-07
low,66.58,-69.63663294722899,-69.6366331780122,-69.66336447989303,3.629534941141054e-07
low,66.59,-69.63673533381557,-69.63673556443119,-69.66345698643988,3.61745663303437e-07
low,66.60000000000001,-69.63683768921598,-69.63683791966439,-69.6635494689456,3.6054185189275045e-07
low,66.61,-69.63694001344385,-69.63694024372542,-69.66364192741398,3.5934204650634983e-07
low,66.62,-69.63704230651273,-69.63704253662785,-69.66373436184873,3.5814623381305174e-07
low,66.63000000000001,-69.6371445684362,-69.63714479838525,-69.66382677225361,3.569544005260342e-07
low,66.64,-69.63724679922785,-69.6372470290112,-69.66391915863244,3.557665334026969e-07
low,66.65,-69.63734899890123,-69.63734922851927,-69.66401152098896,3.5458261924450195e-07
low,66.66000000000001,-69.63745116746986,-69.63745139692297,-69.66410385932694,3.5340264489683423e-07
low,66.67,-69.6375533049473,-69.63755353423585,-69.66419617365018,3.52226597248858e-07
low,66.68,-69.63765541134707,-69.63765564047142,-69.66428846396246,3.5105446323336377e-07
low,66.69,-69.63775748668266,-69.63775771564318,-69.6643807302676,3.4988622982662834e-07
low,66.7,-69.63785953096756,-69.63785975976464,-69.66447297256934,3.4872188404826645e-07
low,66.71000000000001,-69.63796154421527,-69.63796177284925,-69.6645651908715,3.4756141296109473e-07
low,66.72,-69.63806352643924,-69.6380637549105,-69.66465738517788,3.46404803670976e-07
low,66.73000000000002,-69.63816547765292,-69.63816570596185,-69.66474955549229,3.4525204332668234e-07
low,66.74000000000001,-69.63826739786975,-69.63826762601671,-69.66484170181855,3.441031191197578e-07
low,66.75,-69.6383692871032,-69.63836951508853,-69.66493382416046,3.429580182843631e-07
low,66.76,-69.63847114536664,-69.63847137319073,-69.66502592252183,3.418167280971443e-07
low,66.77000000000001,-69.6385729726735,-69.6385732003367,-69.6651179969065,3.4067923587708587e-07
low,66.78,-69.6386747690372,-69.63867499653986,-69.6652100473183,3.395455289853772e-07
low,66.79,-69.63877653447108,-69.63877676181357,-69.66530207376104,3.3841559482526175e-07
low,66.80000000000001,-69.6388782689885,-69.63887849617119,-69.66539407623856,3.372894208419019e-07
low,66.81,-69.63897997260284,-69.63898019962608,-69.66548605475471,3.3616699452224555e-07
low,66.82000000000001,-69.63908164532747,-69.6390818721916,-69.66557800931332,3.350483033948757e-07
low,66.83,-69.63918328717565,-69.63918351388106,-69.66566993991823,3.339333350298795e-07
low,66.84,-69.6392848981608,-69.63928512470783,-69.6657618465733,3.328220770387068e-07
low,66.85000000000001,-69.63938647829615,-69.63938670468514,-69.6658537292824,3.317145170740376e-07
low,66.86,-69.63948802759502,-69.63948825382634,-69.66594558804935,3.306106428296375e-07
low,66.87,-69.63958954607071,-69.6395897721447,-69.66603742287803,3.295104420402257e-07
low,66.88000000000001,-69.63969103373647,-69.63969125965349,-69.66612923377231,3.2841390248133593e-07
low,66.89,-69.63979249060557,-69.63979271636596,-69.66622102073605,3.273210119691876e-07
low,66.9,-69.63989391669126,-69.63989414229536,-69.66631278377314,3.2623175836053984e-07
low,66.91000000000001,-69.63999531200676,-69.63999553745494,-69.66640452288743,3.2514612955256227e-07
low,66.92,-69.64009667656532,-69.6400969018579,-69.66649623808283,3.240641134827038e-07
low,66.93,-69.64019801038015,-69.64019823551749,-69.6665879293632,3.2298569812855125e-07
low,66.94,-69.6402993134644,-69.64029953844684,-69.66667959673245,3.219108715077009e-07
low,66.95,-69.64040058583132,-69.64040081065922,-69.66677124019446,3.208396216776219e-07
low,66.96000000000001,-69.64050182749405,-69.64050205216773,-69.66686285975314,3.197719367355307e-07
low,66.97,-69.64060303846578,-69.64060326298559,-69.66695445541237,3.187078048182486e-07
low,66.98000000000002,-69.64070421875965,-69.64070444312593,-69.66704602717606,3.1764721410207556e-07
low,66.99000000000001,-69.64080536838878,-69.64080559260185,-69.66713757504812,3.165901528026617e-07
low,67.0,-69.64090648736634,-69.64090671142654,-69.66722909903244,3.155366091748694e-07
low,67.01,-69.64100757570539,-69.64100779961309,-69.66732059913298,3.144865715126475e-07
low,67.02000000000001,-69.6411086334191,-69.64110885717459,-69.66741207535364,3.1344002814889847e-07
low,67.03,-69.6412096605205,-69.64120988412415,-69.66750352769833,3.1239696745535515e-07
low,67.04,-69.64131065702271,-69.64131088047485,-69.66759495617099,3.1135737784244205e-07
low,67.05000000000001,-69.64141162293879,-69.64141184623973,-69.66768636077555,3.103212477591515e-07
low,67.06,-69.64151255828179,-69.64151278143187,-69.66777774151592,3.092885656929187e-07
low,67.07000000000001,-69.64161346306476,-69.6416136860643,-69.66786909839607,3.0825932016948664e-07
low,67.08,-69.64171433730074,-69.64171456015009,-69.66796043141991,3.0723349975278356e-07
low,67.09000000000002,-69.64181518100276,-69.64181540370222,-69.66805174059142,3.062110930447923e-07
low,67.10000000000001,-69.64191599418378,-69.64191621673372,-69.66814302591452,3.051920886854314e-07
low,67.11,-69.64201677685685,-69.64201699925756,-69.66823428739319,3.0417647535241794e-07
low,67.12,-69.64211752903495,-69.64211775128678,-69.66832552503135,3.031642417611488e-07
low,67.13000000000001,-69.64221825073103,-69.64221847283429,-69.66841673883299,3.0215537666457274e-07
low,67.14,-69.64231894195811,-69.64231916391311,-69.66850792880207,3.011498688530693e-07
low,67.15,-69.6424196027291,-69.64241982453618,-69.66859909494255,3.00147707154318e-07
low,67.16000000000001,-69.64252023305693,-69.6425204547164,-69.6686902372584,2.9914888043317703e-07
low,67.17,-69.64262083295455,-69.64262105446674,-69.6687813557536,2.9815337759156456e-07
low,67.18,-69.64272140243487,-69.64272162380009,-69.66887245043212,2.9716118756832614e-07
low,67.19,-69.64282194151079,-69.64282216272936,-69.66896352129794,2.961722993391178e-07
low,67.2,-69.64292245019523,-69.64292267126746,-69.66905456835504,2.951867019162815e-07
low,67.21000000000001,-69.64302292850104,-69.64302314942725,-69.66914559160742,2.942043843487267e-07
low,67.22,-69.64312337644108,-69.6431235972216,-69.66923659105909,2.9322533572180247e-07
low,67.23000000000002,-69.64322379402827,-69.6432240146634,-69.66932756671402,2.922495451571793e-07
low,67.24000000000001,-69.64332418127542,-69.64332440176545,-69.66941851857621,2.912770018127327e-07
low,67.25,-69.64342453819536,-69.64342475854065,-69.66950944664967,2.9030769488241405e-07
low,67.26,-69.64352486480092,-69.64352508500176,-69.6696003509384,2.8934161359613644e-07
low,67.27000000000001,-69.64362516110494,-69.64362538116161,-69.66969123144642,2.883787472196522e-07
low,67.28,-69.64372542712017,-69.64372564703302,-69.66978208817774,2.874190850544383e-07
low,67.29,-69.64382566285947,-69.64382588262878,-69.66987292113637,2.864626164375709e-07
low,67.3,-69.64392586833556,-69.64392608796166,-69.66996373032633,2.855093307416111e-07
low,67.31,-69.64402604356124,-69.64402626304442,-69.67005451575166,2.845592173744842e-07
low,67.32000000000001,-69.64412618854925,-69.64412640788981,-69.67014527741638,2.836122657793683e-07
low,67.33,-69.64422630331234,-69.6442265225106,-69.67023601532452,2.826684654345679e-07
low,67.34000000000002,-69.64432638786326,-69.64432660691952,-69.67032672948011,2.81727805853401e-07
low,67.35000000000001,-69.64442644221471,-69.64442666112927,-69.67041741988717,2.8079027658408857e-07
low,67.36,-69.64452646637943,-69.64452668515258,-69.67050808654979,2.7985586720962637e-07
low,67.37,-69.6446264603701,-69.64462667900216,-69.67059872947198,2.7892456734767913e-07
low,67.38000000000001,-69.64472642419942,-69.64472664269069,-69.67068934865777,2.779963666504594e-07
low,67.39,-69.64482635788006,-69.64482657623083,-69.67077994411126,2.770712548046195e-07
low,67.4,-69.64492626142469,-69.64492647963525,-69.67087051583648,2.761492215311279e-07
low,67.41000000000001,-69.64502613484596,-69.64502635291662,-69.6709610638375,2.752302565851596e-07
low,67.42,-69.64512597815653,-69.64512619608756,-69.67105158811835,2.7431434975598646e-07
low,67.43,-69.64522579136903,-69.64522600916075,-69.67114208868311,2.7340149086685495e-07
low,67.44,-69.64532557449607,-69.64532579214875,-69.67123256553586,2.724916697748792e-07
low,67.45000000000002,-69.64542532755026,-69.64542554506423,-69.67132301868067,2.7158487637092553e-07
low,67.46000000000001,-69.64552505054424,-69.64552526791975,-69.67141344812161,2.7068110057950453e-07
low,67.47,-69.64562474349053,-69.64562496072791,-69.67150385386277,2.6978033235865234e-07
low,67.48000000000002,-69.6457244064018,-69.6457246235013,-69.67159423590822,2.688825616998228e-07
low,67.49000000000001,-69.64582403929053,-69.64582425625245,-69.67168459426205,2.6798777862777984e-07
low,67.5,-69.64592364216931,-69.64592385899395,-69.67177492892831,2.670959732004787e-07
low,67.51,-69.64602321505068,-69.64602343173834,-69.67186523991116,2.66207135508961e-07
low,67.52000000000001,-69.64612275794718,-69.64612297449814,-69.67195552721465,2.653212556772424e-07
low,67.53,-69.64622227087133,-69.64622248728587,-69.67204579084289,2.6443832386220623e-07
low,67.54,-69.64632175383566,-69.64632197011406,-69.67213603079999,2.635583302534891e-07
low,67.55,-69.64642120685265,-69.64642142299519,-69.67222624709004,2.626812650733753e-07
low,67.56,-69.64652062993478,-69.64652084594177,-69.67231643971716,2.618071185766855e-07
low,67.57000000000001,-69.64662002309457,-69.64662023896625,-69.67240660868545,2.6093588105067485e-07
low,67.58,-69.64671938634447,-69.64671960208115,-69.67249675399904,2.6006754281491595e-07
low,67.59000000000002,-69.64681871969692,-69.64681893529888,-69.67258687566203,2.592020942211963e-07
low,67.60000000000001,-69.6469180231644,-69.6469182386319,-69.67267697367858,2.583395256534134e-07
low,67.61,-69.64701729675929,-69.64701751209262,-69.67276704805275,2.574798275274622e-07
low,67.62,-69.64711654049407,-69.6471167556935,-69.67285709878873,2.5662299029113255e-07
low,67.63000000000001,-69.64721575438111,-69.64721596944693,-69.67294712589062,2.557690044240005e-07
low,67.64,-69.64731493843286,-69.64731515336535,-69.67303712936256,2.5491786043732806e-07
low,67.65,-69.6474140926617,-69.64741430746112,-69.67312710920866,2.5406954887394975e-07
low,67.66000000000001,-69.64751321707999,-69.64751343174662,-69.67321706543311,2.532240603081719e-07
low,67.67,-69.64761231170012,-69.64761252623424,-69.67330699804002,2.5238138534567026e-07
low,67.68,-69.64771137653446,-69.64771159093632,-69.67339690703355,2.515415146233801e-07
low,67.69,-69.6478104115953,-69.6478106258652,-69.67348679241785,2.507044388093959e-07
low,67.70000000000002,-69.64790941689506,-69.64790963103326,-69.67357665419706,2.4987014860286517e-07
low,67.71000000000001,-69.64800839244602,-69.64800860645279,-69.67366649237535,2.4903863473389103e-07
low,67.72,-69.6481073382605,-69.64810755213611,-69.67375630695686,2.4820988796342045e-07
low,67.73000000000002,-69.64820625435085,-69.64820646809555,-69.67384609794578,2.473838990831467e-07
low,67.74000000000001,-69.6483051407293,-69.64830535434339,-69.67393586534628,2.465606589154087e-07
low,67.75,-69.64840399740818,-69.64840421089191,-69.67402560916248,2.457401583130841e-07
low,67.76,-69.64850282439977,-69.6485030377534,-69.67411532939859,2.449223881594912e-07
low,67.77000000000001,-69.64860162171631,-69.64860183494011,-69.67420502605877,2.4410733936828523e-07
low,67.78,-69.64870038937005,-69.64870060246427,-69.67429469914721,2.4329500288336276e-07
low,67.79,-69.64879912737325,-69.64879934033819,-69.67438434866808,2.424853696787531e-07
low,67.8,-69.64889783573814,-69.64889804857404,-69.67447397462558,2.416784307585235e-07
low,67.81,-69.64899651447693,-69.64899672718406,-69.67456357702389,2.408741771566767e-07
low,67.82000000000001,-69.64909516360186,-69.64909537618045,-69.67465315586719,2.400725999370551e-07
low,67.83,-69.6491937831251,-69.64919399557546,-69.6747427111597,2.392736901932361e-07
low,67.84000000000002,-69.64929237305887,-69.64929258538122,-69.67483224290558,2.3847743904843507e-07
low,67.85000000000001,-69.64939093341533,-69.64939114560993,-69.67492175110904,2.376838376554116e-07
low,67.86,-69.64948946420664,-69.64948967627377,-69.67501123577428,2.3689287719636292e-07
low,67.87,-69.649587965445,-69.6495881773849,-69.67510069690552,2.361045488828314e-07
low,67.88000000000001,-69.64968643714253,-69.64968664895547,-69.67519013450698,2.3531884395560458e-07
low,67.89,-69.64978487931137,-69.6497850909976,-69.67527954858284,2.3453575368462127e-07
low,67.9,-69.64988329196365,-69.64988350352341,-69.67536893913733,2.337552693688696e-07
low,67.91000000000001,-69.64998167511148,-69.64998188654505,-69.67545830617465,2.3297738233629235e-07
low,67.92,-69.650080028767,-69.65008024007459,-69.67554764969906,2.3220208394369477e-07
low,67.93,-69.65017835294226,-69.65017856412418,-69.67563696971473,2.3142936557664097e-07
low,67.94,-69.6502766476494,-69.65027685870585,-69.67572626622591,2.3065921864936346e-07
low,67.95000000000002,-69.65037491290043,-69.6503751238317,-69.67581553923684,2.29891634604665e-07
low,67.96000000000001,-69.65047314870748,-69.65047335951378,-69.67590478875174,2.2912660491382888e-07
low,67.97,-69.65057135508258,-69.65057156576418,-69.67599401477486,2.2836412107651535e-07
low,67.98,-69.65066953203775,-69.65066974259491,-69.6760832173104,2.2760417462067435e-07
low,67.99000000000001,-69.65076767958509,-69.65076789001803,-69.67617239636263,2.2684675710244724e-07
low,68.0,-69.65086579773654,-69.65086600804555,-69.67626155193581,2.2609186010607857e-07
low,68.01,-69.65096388650421,-69.6509640966895,-69.67635068403415,2.253394752438153e-07
low,68.02000000000001,-69.65106194590005,-69.65106215596187,-69.67643979266191,2.2458959415581582e-07
low,68.03,-69.65115997593604,-69.65116018587464,-69.67652887782336,2.2384220851006287e-07
low,68.04,-69.6512579766242,-69.65125818643982,-69.67661793952274,2.2309731000226374e-07
low,68.05,-69.65135594797648,-69.65135615766937,-69.67670697776433,2.2235489035575909e-07
low,68.06,-69.65145389000486,-69.65145409957525,-69.67679599255233,2.2161494132143404e-07
low,68.07000000000001,-69.65155180272126,-69.6515520121694,-69.67688498389106,2.2087745467762748e-07
low,68.08,-69.65164968613767,-69.6516498954638,-69.67697395178477,2.201424222300334e-07
low,68.09000000000002,-69.65174754026602,-69.65174774947037,-69.67706289623774,2.1940983581161783e-07
low,68.10000000000001,-69.65184536511819,-69.65184557420102,-69.67715181725423,2.1867968728252416e-07
low,68.11,-69.65194316070613,-69.65194336966766,-69.6772407148385,2.1795196852998416e-07
low,68.12,-69.65204092704174,-69.65204113588221,-69.67732958899487,2.1722667146822493e-07
low,68.13000000000001,-69.6521386641369,-69.65213887285657,-69.67741843972756,2.1650378803838273e-07
low,68.14,-69.6522363720035,-69.6522365806026,-69.67750726704091,2.1578331020841437e-07
low,68.15,-69.65233405065345,-69.65233425913219,-69.67759607093916,2.150652299730009e-07
low,68.16000000000001,-69.65243170009853,-69.65243190845717,-69.67768485142663,2.1434953935346638e-07
low,68.17,-69.65252932035067,-69.65252952858943,-69.67777360850761,2.1363623039768547e-07
low,68.18,-69.65262691142168,-69.6526271195408,-69.67786234218637,2.1292529517999656e-07
